class_id,status,elapsed_ms,candidate_count,details
8284,difference_test_written,1831,81,candidate_index=17;method1=OK;method2=EX
8285,difference_test_written,2242,81,candidate_index=17;method1=OK;method2=EX
8286,no_counterexample_found,2132,81,
8287,difference_test_written,1592,81,candidate_index=17;method1=OK;method2=EX
8288,difference_test_written,1843,100,candidate_index=19;method1=OK;method2=EX
8289,difference_test_written,1828,81,candidate_index=17;method1=OK;method2=EX
8290,difference_test_written,1908,81,candidate_index=17;method1=OK;method2=EX
8291,no_counterexample_found,1970,6,
8292,difference_test_written,1974,81,candidate_index=2;method1=OK;method2=OK
8293,no_counterexample_found,3361,81,
8294,no_counterexample_found,2338,81,
8295,no_counterexample_found,1880,81,
8296,no_counterexample_found,1477,81,
8297,no_counterexample_found,1716,81,
8298,no_counterexample_found,1783,10,
8299,no_counterexample_found,1763,6,
8300,no_counterexample_found,1765,10,
8301,no_counterexample_found,1729,10,
8302,no_counterexample_found,1396,10,
8303,no_counterexample_found,1572,100,
8304,no_counterexample_found,1371,10,
8305,no_counterexample_found,1648,100,
8306,no_counterexample_found,2388,10,
8307,no_counterexample_found,1356,10,
8308,no_counterexample_found,2187,100,
8309,no_counterexample_found,2022,100,
8310,no_counterexample_found,10349,100,
8311,no_counterexample_found,1321,100,
8312,no_counterexample_found,1710,10,
8313,no_counterexample_found,1998,113,
8314,no_counterexample_found,2105,181,
8315,no_counterexample_found,1979,6,
8316,no_counterexample_found,1558,6,
8317,no_counterexample_found,1438,6,
8318,no_counterexample_found,2029,36,
8319,no_counterexample_found,1385,6,
8320,difference_test_written,1690,100,candidate_index=39;method1=OK;method2=EX
8321,no_counterexample_found,1746,36,
8322,no_counterexample_found,2015,36,
8323,no_counterexample_found,1576,10,
8324,no_counterexample_found,1845,81,
8325,no_counterexample_found,2058,81,
8326,difference_test_written,2057,90,candidate_index=9;method1=EX;method2=OK
8327,no_counterexample_found,2052,81,
8328,no_counterexample_found,2198,81,
8329,difference_test_written,2042,100,candidate_index=0;method1=OK;method2=OK
8330,no_counterexample_found,1746,81,
8331,no_counterexample_found,1416,6,
8332,no_counterexample_found,1936,81,
8333,no_counterexample_found,1869,81,
8334,difference_test_written,1780,100,candidate_index=11;method1=OK;method2=OK
8335,difference_test_written,2563,100,candidate_index=2;method1=OK;method2=OK
8336,difference_test_written,5960,100,candidate_index=0;method1=OK;method2=OK
8337,no_counterexample_found,2194,100,
8338,no_counterexample_found,2003,60,
8339,no_counterexample_found,1546,10,
8340,difference_test_written,1867,90,candidate_index=45;method1=OK;method2=OK
8341,no_counterexample_found,1667,90,
8342,no_counterexample_found,2046,60,
8343,difference_test_written,1884,90,candidate_index=45;method1=OK;method2=OK
8344,difference_test_written,1703,90,candidate_index=54;method1=OK;method2=OK
8345,no_counterexample_found,1639,90,
8346,difference_test_written,1735,60,candidate_index=44;method1=OK;method2=OK
8347,no_counterexample_found,1615,60,
8348,difference_test_written,1418,60,candidate_index=44;method1=OK;method2=OK
8349,difference_test_written,2004,90,candidate_index=45;method1=OK;method2=EX
8350,no_counterexample_found,1707,90,
8351,no_counterexample_found,1851,100,
8352,difference_test_written,2109,90,candidate_index=63;method1=OK;method2=OK
8353,no_counterexample_found,1939,90,
8354,no_counterexample_found,1769,90,
8355,no_counterexample_found,2201,60,
8356,no_counterexample_found,2242,90,
8357,no_counterexample_found,1827,60,
8358,difference_test_written,61658,90,candidate_index=45;method1=OK;method2=OK
8359,no_counterexample_found,2132,90,
8360,difference_test_written,1775,90,candidate_index=45;method1=OK;method2=OK
8361,no_counterexample_found,2121,90,
8362,no_counterexample_found,1799,90,
8363,no_counterexample_found,1954,90,
8364,no_counterexample_found,3524,9,
8365,no_counterexample_found,1509,60,
8366,difference_test_written,1918,60,candidate_index=44;method1=OK;method2=OK
8367,no_counterexample_found,1804,60,
8368,no_counterexample_found,1641,9,
8369,difference_test_written,2675,60,candidate_index=44;method1=OK;method2=OK
8370,no_counterexample_found,1987,9,
8371,no_counterexample_found,2237,100,
8372,difference_test_written,1883,125,candidate_index=0;method1=OK;method2=OK
8373,difference_test_written,1988,125,candidate_index=0;method1=OK;method2=OK
8374,difference_test_written,1892,125,candidate_index=0;method1=OK;method2=OK
8375,no_counterexample_found,1827,100,
8376,no_counterexample_found,1894,90,
8377,no_counterexample_found,1923,90,
8378,no_counterexample_found,1994,125,
8379,no_counterexample_found,10870,90,
8380,no_counterexample_found,1826,100,
8381,difference_test_written,1891,125,candidate_index=0;method1=OK;method2=OK
8382,no_counterexample_found,1955,90,
8383,no_counterexample_found,2039,125,
8384,no_counterexample_found,2103,125,
8385,no_counterexample_found,2115,125,
8386,difference_test_written,2208,90,candidate_index=63;method1=OK;method2=OK
8387,no_counterexample_found,2357,125,
8388,no_counterexample_found,2004,125,
8389,no_counterexample_found,2118,125,
8390,no_counterexample_found,1986,125,
8391,no_counterexample_found,1970,125,
8392,no_counterexample_found,1868,125,
8393,no_counterexample_found,2143,80,
8394,no_counterexample_found,1699,100,
8395,difference_test_written,1835,100,candidate_index=20;method1=OK;method2=OK
8396,no_counterexample_found,1556,100,
8397,no_counterexample_found,1401,100,
8398,difference_test_written,1629,100,candidate_index=20;method1=OK;method2=OK
8399,no_counterexample_found,2140,100,
8400,no_counterexample_found,1471,10,
8401,difference_test_written,1556,100,candidate_index=59;method1=OK;method2=OK
8402,no_counterexample_found,1803,100,
8403,no_counterexample_found,1710,81,
8404,no_counterexample_found,1940,100,
8405,no_counterexample_found,2631,90,
8406,no_counterexample_found,2396,90,
8407,no_counterexample_found,1949,65,
8408,difference_test_written,2506,113,candidate_index=3;method1=OK;method2=OK
8409,no_counterexample_found,1882,100,
8410,no_counterexample_found,2033,54,
8411,no_counterexample_found,2480,81,
8412,no_counterexample_found,1859,100,
8413,no_counterexample_found,1883,54,
8414,no_counterexample_found,1351,100,
8415,no_counterexample_found,1462,3,
8416,no_counterexample_found,1731,3,
8417,no_counterexample_found,1528,3,
8418,no_counterexample_found,1834,90,
8419,no_counterexample_found,1661,3,
8420,no_counterexample_found,1602,90,
8421,no_counterexample_found,2828,100,
8422,difference_test_written,2135,10,candidate_index=0;method1=EX;method2=OK
8423,no_counterexample_found,1508,100,
8424,difference_test_written,1696,10,candidate_index=5;method1=EX;method2=OK
8425,no_counterexample_found,1633,100,
8426,difference_test_written,2146,10,candidate_index=5;method1=EX;method2=OK
8427,no_counterexample_found,1699,100,
8428,no_counterexample_found,1958,100,
8429,no_counterexample_found,1596,100,
8430,no_counterexample_found,1840,100,
8431,no_counterexample_found,1671,100,
8432,no_counterexample_found,2018,10,
8433,no_counterexample_found,2048,100,
8434,no_counterexample_found,1678,10,
8435,no_counterexample_found,1793,10,
8436,no_counterexample_found,1719,10,
8437,no_counterexample_found,1661,10,
8438,no_counterexample_found,1439,10,
8439,no_counterexample_found,2011,10,
8440,difference_test_written,2129,100,candidate_index=59;method1=OK;method2=OK
8441,no_counterexample_found,1989,10,
8442,no_counterexample_found,1282,10,
8443,no_counterexample_found,1979,100,
8444,no_counterexample_found,1672,10,
8445,no_counterexample_found,1927,10,
8446,no_counterexample_found,1859,100,
8447,no_counterexample_found,1647,10,
8448,no_counterexample_found,1751,10,
8449,no_counterexample_found,1351,10,
8450,no_counterexample_found,1787,100,
8451,no_counterexample_found,2005,100,
8452,no_counterexample_found,1623,10,
8453,no_counterexample_found,1616,10,
8454,no_counterexample_found,1864,10,
8455,no_counterexample_found,1451,10,
8456,no_counterexample_found,1506,10,
8457,no_counterexample_found,1523,10,
8458,no_counterexample_found,1487,10,
8459,no_counterexample_found,1852,10,
8460,no_counterexample_found,2254,10,
8461,no_counterexample_found,1518,10,
8462,no_counterexample_found,1521,10,
8463,no_counterexample_found,1638,10,
8464,difference_test_written,1372,10,candidate_index=0;method1=OK;method2=EX
8465,no_counterexample_found,1821,100,
8466,difference_test_written,1676,10,candidate_index=0;method1=OK;method2=EX
8467,no_counterexample_found,1792,10,
8468,no_counterexample_found,1952,10,
8469,no_counterexample_found,1833,10,
8470,no_counterexample_found,1757,10,
8471,no_counterexample_found,1732,10,
8472,no_counterexample_found,1499,10,
8473,no_counterexample_found,1877,10,
8474,no_counterexample_found,1953,10,
8475,no_counterexample_found,1747,10,
8476,no_counterexample_found,2027,10,
8477,no_counterexample_found,1984,10,
8478,no_counterexample_found,1632,100,
8479,no_counterexample_found,2050,10,
8480,no_counterexample_found,1831,10,
8481,no_counterexample_found,3685,10,
8482,no_counterexample_found,1419,10,
8483,no_counterexample_found,1447,10,
8484,no_counterexample_found,1859,100,
8485,no_counterexample_found,1518,10,
8486,no_counterexample_found,1647,10,
8487,no_counterexample_found,1883,10,
8488,no_counterexample_found,1362,10,
8489,no_counterexample_found,1433,10,
8490,no_counterexample_found,1700,10,
8491,no_counterexample_found,1515,10,
8492,no_counterexample_found,1457,90,
8493,no_counterexample_found,1731,10,
8494,no_counterexample_found,1646,10,
8495,no_counterexample_found,1778,10,
8496,no_counterexample_found,1526,10,
8497,no_counterexample_found,1660,10,
8498,no_counterexample_found,1657,10,
8499,no_counterexample_found,1312,10,
8500,no_counterexample_found,1483,10,
8501,no_counterexample_found,1663,10,
8502,no_counterexample_found,1626,10,
8503,no_counterexample_found,4348,10,
8504,no_counterexample_found,1894,10,
8505,no_counterexample_found,1643,10,
8506,no_counterexample_found,1641,10,
8507,no_counterexample_found,1729,10,
8508,no_counterexample_found,1865,90,
8509,no_counterexample_found,1468,10,
8510,no_counterexample_found,1287,10,
8511,no_counterexample_found,1812,10,
8512,no_counterexample_found,1676,10,
8513,no_counterexample_found,1829,10,
8514,no_counterexample_found,1478,10,
8515,no_counterexample_found,2360,10,
8516,difference_test_written,2394,90,candidate_index=55;method1=OK;method2=OK
8517,no_counterexample_found,2012,10,
8518,difference_test_written,2556,90,candidate_index=55;method1=OK;method2=OK
8519,no_counterexample_found,1576,90,
8520,no_counterexample_found,1675,10,
8521,no_counterexample_found,2277,10,
8522,no_counterexample_found,5233,10,
8523,no_counterexample_found,1954,10,
8524,no_counterexample_found,2081,10,
8525,no_counterexample_found,1914,10,
8526,no_counterexample_found,2376,113,
8527,no_counterexample_found,5802,100,
8528,no_counterexample_found,1075,10,
8529,no_counterexample_found,1833,10,
8530,no_counterexample_found,2031,10,
8531,no_counterexample_found,1478,10,
8532,no_counterexample_found,1666,10,
8533,no_counterexample_found,1808,10,
8534,no_counterexample_found,1860,36,
8535,no_counterexample_found,1938,36,
8536,no_counterexample_found,2033,36,
8537,no_counterexample_found,2010,36,
8538,no_counterexample_found,1961,36,
8539,no_counterexample_found,1893,36,
8540,difference_test_written,4740,36,candidate_index=23;method1=OK;method2=OK
8541,no_counterexample_found,1219,10,
8542,no_counterexample_found,1887,10,
8543,no_counterexample_found,1838,10,
8544,no_counterexample_found,1419,10,
8545,no_counterexample_found,1794,10,
8546,no_counterexample_found,1737,10,
8547,no_counterexample_found,1416,10,
8548,no_counterexample_found,1393,10,
8549,no_counterexample_found,1731,10,
8550,no_counterexample_found,1965,81,
8551,no_counterexample_found,1811,81,
8552,no_counterexample_found,1422,10,
8553,no_counterexample_found,1574,81,
8554,difference_test_written,1744,100,candidate_index=11;method1=OK;method2=OK
8555,no_counterexample_found,1861,100,
8556,no_counterexample_found,1549,100,
8557,no_counterexample_found,1575,100,
8558,no_counterexample_found,1640,7,
8559,no_counterexample_found,1678,7,
8560,difference_test_written,2188,81,candidate_index=4;method1=OK;method2=OK
8561,no_counterexample_found,1952,7,
8562,no_counterexample_found,1902,81,
8563,no_counterexample_found,1835,100,
8564,no_counterexample_found,1685,7,
8565,no_counterexample_found,1687,7,
8566,no_counterexample_found,1628,7,
8567,no_counterexample_found,1673,7,
8568,no_counterexample_found,1339,7,
8569,no_counterexample_found,1447,7,
8570,no_counterexample_found,1206,100,
8571,no_counterexample_found,2017,7,
8572,no_counterexample_found,1616,7,
8573,no_counterexample_found,1685,81,
8574,difference_test_written,2072,81,candidate_index=9;method1=OK;method2=EX
8575,difference_test_written,1972,90,candidate_index=46;method1=OK;method2=OK
8576,no_counterexample_found,1929,90,
8577,difference_test_written,1604,90,candidate_index=46;method1=OK;method2=OK
8578,difference_test_written,1936,90,candidate_index=46;method1=OK;method2=OK
8579,difference_test_written,1845,90,candidate_index=8;method1=OK;method2=EX
8580,difference_test_written,1688,90,candidate_index=46;method1=OK;method2=OK
8581,difference_test_written,1739,90,candidate_index=46;method1=OK;method2=OK
8582,difference_test_written,2296,90,candidate_index=46;method1=OK;method2=OK
8583,no_counterexample_found,2293,40,
8584,difference_test_written,2264,90,candidate_index=46;method1=OK;method2=OK
8585,no_counterexample_found,2098,125,
8586,no_counterexample_found,1868,90,
8587,difference_test_written,2009,90,candidate_index=46;method1=OK;method2=OK
8588,no_counterexample_found,1472,90,
8589,difference_test_written,1597,90,candidate_index=46;method1=OK;method2=OK
8590,difference_test_written,1929,90,candidate_index=46;method1=OK;method2=OK
8591,difference_test_written,2032,90,candidate_index=46;method1=OK;method2=OK
8592,difference_test_written,1917,90,candidate_index=45;method1=OK;method2=OK
8593,no_counterexample_found,2364,81,
8594,no_counterexample_found,1997,81,
8595,no_counterexample_found,2041,90,
8596,no_counterexample_found,5406,81,
8597,difference_test_written,1933,90,candidate_index=45;method1=OK;method2=OK
8598,no_counterexample_found,2236,81,
8599,no_counterexample_found,2260,81,
8600,difference_test_written,2148,90,candidate_index=45;method1=OK;method2=OK
8601,no_counterexample_found,2358,81,
8602,no_counterexample_found,2010,81,
8603,difference_test_written,2117,81,candidate_index=17;method1=EX;method2=OK
8604,no_counterexample_found,1685,81,
8605,no_counterexample_found,2010,81,
8606,no_counterexample_found,2135,81,
8607,no_counterexample_found,2083,81,
8608,no_counterexample_found,2299,81,
8609,no_counterexample_found,1834,81,
8610,no_counterexample_found,2250,81,
8611,difference_test_written,2096,265,candidate_index=11;method1=OK;method2=OK
8612,difference_test_written,1978,265,candidate_index=44;method1=OK;method2=OK
8613,no_counterexample_found,2172,81,
8614,difference_test_written,2061,265,candidate_index=11;method1=OK;method2=OK
8615,no_counterexample_found,2256,81,
8616,no_counterexample_found,1911,81,
8617,no_counterexample_found,1755,81,
8618,difference_test_written,1684,7,candidate_index=0;method1=OK;method2=OK
8619,no_counterexample_found,1919,81,
8620,no_counterexample_found,2054,81,
8621,no_counterexample_found,1583,50,
8622,no_counterexample_found,1758,50,
8623,no_counterexample_found,1444,7,
8624,no_counterexample_found,1932,81,
8625,difference_test_written,2038,81,candidate_index=9;method1=EX;method2=OK
8626,no_counterexample_found,1831,81,
8627,difference_test_written,1768,81,candidate_index=45;method1=OK;method2=OK
8628,no_counterexample_found,1642,81,
8629,no_counterexample_found,1614,81,
8630,no_counterexample_found,3676,81,
8631,no_counterexample_found,1732,10,
8632,no_counterexample_found,1724,7,
8633,no_counterexample_found,1682,10,
8634,no_counterexample_found,1479,10,
8635,no_counterexample_found,2590,10,
8636,no_counterexample_found,1910,100,
8637,no_counterexample_found,2082,125,
8638,no_counterexample_found,2072,125,
8639,no_counterexample_found,2269,125,
8640,no_counterexample_found,1774,36,
8641,no_counterexample_found,1776,7,
8642,no_counterexample_found,1817,100,
8643,no_counterexample_found,1924,81,
8644,no_counterexample_found,1831,81,
8645,no_counterexample_found,1842,81,
8646,no_counterexample_found,1668,81,
8647,no_counterexample_found,2025,81,
8648,difference_test_written,2058,81,candidate_index=17;method1=EX;method2=OK
8649,no_counterexample_found,2289,81,
8650,no_counterexample_found,2246,81,
8651,no_counterexample_found,2006,100,
8652,no_counterexample_found,1782,7,
8653,no_counterexample_found,1442,81,
8654,no_counterexample_found,1720,81,
8655,no_counterexample_found,2061,81,
8656,no_counterexample_found,1805,81,
8657,difference_test_written,1809,100,candidate_index=1;method1=EX;method2=OK
8658,no_counterexample_found,1618,7,
8659,no_counterexample_found,1407,7,
8660,no_counterexample_found,1751,6,
8661,no_counterexample_found,1655,7,
8662,no_counterexample_found,1684,6,
8663,no_counterexample_found,1625,7,
8664,no_counterexample_found,2135,81,
8665,no_counterexample_found,1752,7,
8666,difference_test_written,1447,7,candidate_index=0;method1=OK;method2=OK
8667,no_counterexample_found,1579,100,
8668,no_counterexample_found,1300,100,
8669,difference_test_written,1444,7,candidate_index=2;method1=OK;method2=OK
8670,difference_test_written,5112,90,candidate_index=45;method1=OK;method2=OK
8671,no_counterexample_found,2328,90,
8672,difference_test_written,2012,90,candidate_index=54;method1=OK;method2=OK
8673,difference_test_written,1831,90,candidate_index=45;method1=OK;method2=EX
8674,no_counterexample_found,1455,90,
8675,difference_test_written,1900,90,candidate_index=63;method1=OK;method2=OK
8676,no_counterexample_found,1878,90,
8677,no_counterexample_found,1868,90,
8678,no_counterexample_found,1685,90,
8679,difference_test_written,1949,90,candidate_index=45;method1=OK;method2=OK
8680,no_counterexample_found,5166,81,
8681,no_counterexample_found,2283,90,
8682,difference_test_written,2253,90,candidate_index=45;method1=OK;method2=OK
8683,no_counterexample_found,2291,81,
8684,no_counterexample_found,2482,90,
8685,no_counterexample_found,2312,81,
8686,no_counterexample_found,2259,81,
8687,no_counterexample_found,2205,90,
8688,no_counterexample_found,1889,90,
8689,no_counterexample_found,1897,81,
8690,difference_test_written,1816,81,candidate_index=17;method1=EX;method2=OK
8691,no_counterexample_found,1783,81,
8692,no_counterexample_found,1663,81,
8693,no_counterexample_found,3316,100,
8694,no_counterexample_found,1878,81,
8695,no_counterexample_found,1542,81,
8696,no_counterexample_found,1463,81,
8697,no_counterexample_found,1847,81,
8698,difference_test_written,1300,100,candidate_index=1;method1=EX;method2=OK
8699,difference_test_written,1770,100,candidate_index=0;method1=OK;method2=OK
8700,difference_test_written,1817,7,candidate_index=3;method1=OK;method2=OK
8701,no_counterexample_found,2055,113,
8702,difference_test_written,1671,10,candidate_index=0;method1=OK;method2=OK
8703,no_counterexample_found,1741,10,
8704,no_counterexample_found,1616,10,
8705,no_counterexample_found,7054,10,
8706,no_counterexample_found,1615,10,
8707,no_counterexample_found,4804,10,
8708,no_counterexample_found,1866,100,
8709,no_counterexample_found,1385,10,
8710,no_counterexample_found,1727,10,
8711,no_counterexample_found,1802,10,
8712,no_counterexample_found,1700,10,
8713,difference_test_written,1561,100,candidate_index=20;method1=OK;method2=OK
8714,no_counterexample_found,1879,100,
8715,no_counterexample_found,1712,7,
8716,no_counterexample_found,2388,100,
8717,no_counterexample_found,1930,100,
8718,difference_test_written,1609,10,candidate_index=0;method1=OK;method2=OK
8719,no_counterexample_found,2623,100,
8720,no_counterexample_found,2856,265,
8721,no_counterexample_found,2691,60,
8722,no_counterexample_found,11848,10,
8723,no_counterexample_found,1520,10,
8724,no_counterexample_found,5375,100,
8725,no_counterexample_found,2670,81,
8726,no_counterexample_found,44646,81,
8727,no_counterexample_found,2306,81,
8728,no_counterexample_found,9132,113,
8729,difference_test_written,2088,100,candidate_index=3;method1=OK;method2=OK
8730,no_counterexample_found,1946,10,
8731,no_counterexample_found,8353,81,
8732,difference_test_written,1896,81,candidate_index=17;method1=EX;method2=OK
8733,no_counterexample_found,3927,81,
8734,no_counterexample_found,12491,10,
8735,no_counterexample_found,1466,10,
8736,no_counterexample_found,11105,10,
8737,no_counterexample_found,1820,10,
8738,no_counterexample_found,1544,81,
8739,difference_test_written,1943,100,candidate_index=2;method1=OK;method2=OK
8740,no_counterexample_found,2258,81,
8741,no_counterexample_found,1954,81,
8742,no_counterexample_found,2034,81,
8743,no_counterexample_found,1847,10,
8744,no_counterexample_found,1677,10,
8745,no_counterexample_found,1952,100,
8746,no_counterexample_found,1248,10,
8747,no_counterexample_found,8466,10,
8748,difference_test_written,1950,100,candidate_index=20;method1=OK;method2=OK
8749,no_counterexample_found,1522,10,
8750,no_counterexample_found,1624,100,
8751,no_counterexample_found,1970,36,
8752,no_counterexample_found,5814,10,
8753,difference_test_written,1685,7,candidate_index=1;method1=OK;method2=OK
8754,no_counterexample_found,1845,10,
8755,no_counterexample_found,2139,81,
8756,difference_test_written,1988,50,candidate_index=4;method1=OK;method2=OK
8757,difference_test_written,1976,7,candidate_index=1;method1=OK;method2=OK
8758,no_counterexample_found,1929,81,
8759,no_counterexample_found,1722,50,
8760,no_counterexample_found,2110,81,
8761,no_counterexample_found,1634,10,
8762,no_counterexample_found,2576,265,
8763,no_counterexample_found,2805,265,
8764,difference_test_written,2822,265,candidate_index=41;method1=OK;method2=EX
8765,difference_test_written,2715,265,candidate_index=41;method1=OK;method2=EX
8766,no_counterexample_found,1973,35,
8767,no_counterexample_found,1723,36,
8768,difference_test_written,1979,90,candidate_index=64;method1=OK;method2=OK
8769,no_counterexample_found,1919,50,
8770,no_counterexample_found,1578,10,
8771,no_counterexample_found,1935,90,
8772,no_counterexample_found,2368,113,
8773,no_counterexample_found,2399,113,
8774,no_counterexample_found,1686,5,
8775,no_counterexample_found,1940,5,
8776,no_counterexample_found,2271,5,
8777,difference_test_written,2140,6,candidate_index=0;method1=OK;method2=OK
8778,no_counterexample_found,2180,113,
8779,no_counterexample_found,1663,7,
8780,no_counterexample_found,1776,4,
8781,no_counterexample_found,1390,4,
8782,no_counterexample_found,1806,125,
8783,no_counterexample_found,2009,125,
8784,no_counterexample_found,2015,125,
8785,no_counterexample_found,2120,125,
8786,no_counterexample_found,1655,125,
8787,no_counterexample_found,1906,125,
8788,difference_test_written,1832,125,candidate_index=85;method1=OK;method2=OK
8789,no_counterexample_found,2015,125,
8790,no_counterexample_found,2010,125,
8791,no_counterexample_found,1996,125,
8792,no_counterexample_found,1849,125,
8793,difference_test_written,1463,125,candidate_index=2;method1=EX;method2=OK
8794,no_counterexample_found,1913,125,
8795,no_counterexample_found,1966,125,
8796,no_counterexample_found,1827,125,
8797,difference_test_written,1811,125,candidate_index=85;method1=OK;method2=OK
8798,no_counterexample_found,2043,125,
8799,no_counterexample_found,1903,125,
8800,no_counterexample_found,17464,125,
8801,no_counterexample_found,1998,125,
8802,no_counterexample_found,1639,90,
8803,difference_test_written,2304,125,candidate_index=2;method1=EX;method2=OK
8804,no_counterexample_found,2442,125,
8805,difference_test_written,1903,90,candidate_index=55;method1=OK;method2=OK
8806,no_counterexample_found,1894,100,
8807,no_counterexample_found,1862,100,
8808,no_counterexample_found,7942,7,
8809,difference_test_written,1955,90,candidate_index=55;method1=OK;method2=OK
8810,no_counterexample_found,1488,100,
8811,no_counterexample_found,1740,90,
8812,no_counterexample_found,1704,90,
8813,no_counterexample_found,1494,100,
8814,no_counterexample_found,2079,100,
8815,no_counterexample_found,2463,125,
8816,no_counterexample_found,2295,125,
8817,no_counterexample_found,2127,81,
8818,no_counterexample_found,2012,81,
8819,no_counterexample_found,1912,81,
8820,no_counterexample_found,1809,81,
8821,no_counterexample_found,1887,81,
8822,no_counterexample_found,2295,90,
8823,difference_test_written,2015,90,candidate_index=7;method1=OK;method2=OK
8824,difference_test_written,1885,125,candidate_index=0;method1=EX;method2=OK
8825,no_counterexample_found,2038,125,
8826,difference_test_written,2784,125,candidate_index=85;method1=OK;method2=OK
8827,no_counterexample_found,2220,125,
8828,no_counterexample_found,2023,125,
8829,no_counterexample_found,1974,25,
8830,no_counterexample_found,2034,25,
8831,no_counterexample_found,19170,125,
8832,no_counterexample_found,1520,25,
8833,no_counterexample_found,1790,25,
8834,no_counterexample_found,1782,25,
8835,no_counterexample_found,1611,25,
8836,no_counterexample_found,1692,125,
8837,difference_test_written,2293,125,candidate_index=2;method1=EX;method2=OK
8838,no_counterexample_found,1995,125,
8839,difference_test_written,1668,125,candidate_index=85;method1=OK;method2=OK
8840,no_counterexample_found,1939,125,
8841,no_counterexample_found,1997,125,
8842,no_counterexample_found,1987,125,
8843,no_counterexample_found,1771,125,
8844,difference_test_written,2183,125,candidate_index=2;method1=EX;method2=OK
8845,no_counterexample_found,1903,125,
8846,no_counterexample_found,1403,90,
8847,difference_test_written,2100,90,candidate_index=73;method1=OK;method2=OK
8848,no_counterexample_found,1808,10,
8849,no_counterexample_found,2447,100,
8850,no_counterexample_found,2450,100,
8851,difference_test_written,1491,100,candidate_index=11;method1=OK;method2=OK
8852,difference_test_written,2041,125,candidate_index=14;method1=OK;method2=EX
8853,no_counterexample_found,1599,125,
8854,no_counterexample_found,1703,100,
8855,no_counterexample_found,1884,100,
8856,no_counterexample_found,1786,100,
8857,no_counterexample_found,1785,100,
8858,no_counterexample_found,1424,6,
8859,no_counterexample_found,2699,90,
8860,no_counterexample_found,1777,125,
8861,no_counterexample_found,1473,100,
8862,no_counterexample_found,1829,100,
8863,no_counterexample_found,1400,6,
8864,no_counterexample_found,1565,100,
8865,no_counterexample_found,1390,6,
8866,no_counterexample_found,1864,81,
8867,no_counterexample_found,3272,81,
8868,no_counterexample_found,1501,81,
8869,difference_test_written,1793,81,candidate_index=17;method1=EX;method2=OK
8870,no_counterexample_found,2516,81,
8871,no_counterexample_found,1923,81,
8872,no_counterexample_found,1917,81,
8873,no_counterexample_found,1863,81,
8874,no_counterexample_found,2450,81,
8875,difference_test_written,2299,81,candidate_index=1;method1=EX;method2=OK
8876,difference_test_written,2565,125,candidate_index=85;method1=OK;method2=OK
8877,difference_test_written,3669,125,candidate_index=85;method1=OK;method2=OK
8878,difference_test_written,4415,125,candidate_index=85;method1=OK;method2=OK
8879,difference_test_written,2073,125,candidate_index=85;method1=OK;method2=OK
8880,difference_test_written,2144,125,candidate_index=85;method1=OK;method2=OK
8881,no_counterexample_found,1707,7,
8882,no_counterexample_found,1724,7,
8883,no_counterexample_found,1989,125,
8884,no_counterexample_found,1952,125,
8885,no_counterexample_found,2345,125,
8886,difference_test_written,1901,125,candidate_index=2;method1=EX;method2=OK
8887,no_counterexample_found,2444,125,
8888,no_counterexample_found,2540,125,
8889,no_counterexample_found,6714,125,
8890,difference_test_written,2159,125,candidate_index=2;method1=EX;method2=OK
8891,no_counterexample_found,1753,125,
8892,no_counterexample_found,1969,125,
8893,difference_test_written,1828,125,candidate_index=64;method1=EX;method2=OK
8894,no_counterexample_found,2246,125,
8895,difference_test_written,1781,125,candidate_index=14;method1=EX;method2=OK
8896,no_counterexample_found,1838,90,
8897,no_counterexample_found,1693,125,
8898,difference_test_written,2151,125,candidate_index=2;method1=EX;method2=OK
8899,no_counterexample_found,1889,10,
8900,no_counterexample_found,1951,90,
8901,no_counterexample_found,1897,90,
8902,no_counterexample_found,1956,73,
8903,no_counterexample_found,1922,125,
8904,difference_test_written,18018,125,candidate_index=2;method1=OK;method2=EX
8905,no_counterexample_found,7679,7,
8906,difference_test_written,2301,90,candidate_index=3;method1=OK;method2=OK
8907,no_counterexample_found,1838,7,
8908,no_counterexample_found,1131,6,
8909,no_counterexample_found,1472,20,
8910,no_counterexample_found,1975,6,
8911,no_counterexample_found,2727,40,
8912,no_counterexample_found,1853,7,
8913,difference_test_written,1715,90,candidate_index=3;method1=OK;method2=OK
8914,no_counterexample_found,1391,7,
8915,no_counterexample_found,1846,90,
8916,no_counterexample_found,17178,125,
8917,no_counterexample_found,2096,5,
8918,difference_test_written,5760,125,candidate_index=3;method1=OK;method2=OK
8919,no_counterexample_found,2024,125,
8920,no_counterexample_found,1875,125,
8921,no_counterexample_found,2321,125,
8922,no_counterexample_found,1968,125,
8923,no_counterexample_found,6101,7,
8924,difference_test_written,2217,125,candidate_index=0;method1=EX;method2=OK
8925,no_counterexample_found,1972,7,
8926,no_counterexample_found,2373,125,
8927,no_counterexample_found,2186,125,
8928,no_counterexample_found,2470,125,
8929,difference_test_written,2034,90,candidate_index=55;method1=OK;method2=OK
8930,no_counterexample_found,1749,100,
8931,no_counterexample_found,5620,81,
8932,no_counterexample_found,1625,81,
8933,no_counterexample_found,1694,100,
8934,no_counterexample_found,2179,100,
8935,no_counterexample_found,1811,125,
8936,no_counterexample_found,1911,81,
8937,no_counterexample_found,2403,55,
8938,no_counterexample_found,1738,81,
